FluxView - FluxMed acquisition system
Signal file
Serial Number	:
SW version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
1449.25000000	-27.1	23066	3.3	6.3	-2.9	6.4	0.1	0.0	
1449.25390600	-27.5	23064	3.1	6.4	-3.3	6.6	0.2	0.0	
1449.25781300	-27.9	23062	3.1	6.4	-3.3	6.8	0.4	0.0	
1449.26171900	-28.2	23060	3.1	6.4	-3.3	6.6	0.2	0.0	
1449.26562500	-28.5	23059	2.9	6.4	-3.4	6.6	0.2	0.0	
1449.26953100	-28.8	23057	2.9	6.3	-3.3	6.6	0.3	0.0	
1449.27343800	-28.9	23055	2.9	6.4	-3.4	6.6	0.2	0.0	
1449.27734400	-29.2	23053	2.6	6.3	-3.6	6.6	0.3	0.0	
1449.28125000	-29.4	23051	2.8	6.3	-3.5	6.6	0.3	0.0	
1449.28515600	-29.5	23049	2.6	6.3	-3.6	6.6	0.3	0.0	
1449.28906300	-29.6	23047	2.4	6.3	-3.8	6.4	0.1	0.0	
1449.29296900	-29.6	23045	2.6	6.3	-3.6	6.4	0.1	0.0	
1449.29687500	-29.6	23043	2.4	6.1	-3.6	6.4	0.3	0.0	
1449.30078100	-29.6	23041	2.6	6.1	-3.4	6.4	0.3	0.0	
1449.30468800	-29.5	23039	2.4	6.1	-3.6	6.4	0.3	0.0	
1449.30859400	-29.4	23038	2.6	6.1	-3.4	6.4	0.3	0.0	
1449.31250000	-29.3	23036	2.4	5.9	-3.4	6.3	0.4	0.0	
1449.31640600	-29.1	23034	2.4	6.1	-3.6	6.3	0.2	0.0	
1449.32031300	-28.9	23032	2.4	5.9	-3.4	6.3	0.4	0.0	
1449.32421900	-28.8	23030	2.1	5.7	-3.6	6.1	0.4	0.0	
1449.32812500	-28.7	23028	2.3	5.7	-3.4	6.1	0.4	0.0	
1449.33203100	-28.6	23026	2.3	5.5	-3.3	5.9	0.4	0.0	
1449.33593800	-28.5	23024	2.3	5.5	-3.3	5.9	0.4	0.0	
1449.33984400	-28.3	23023	2.3	5.5	-3.3	5.9	0.4	0.0	
1449.34375000	-28.2	23021	2.3	5.5	-3.3	5.7	0.2	0.2	
1449.34765600	-28.1	23019	2.4	5.2	-2.8	5.5	0.3	0.2	
1449.35156300	-27.9	23017	2.3	5.2	-2.9	5.5	0.3	0.2	
1449.35546900	-27.9	23015	2.3	5.2	-2.9	5.4	0.2	0.2	
1449.35937500	-27.9	23013	2.3	4.8	-2.6	5.2	0.4	0.3	
1449.36328100	-27.9	23012	2.3	4.7	-2.4	5.2	0.5	0.3	
1449.36718800	-28.1	23010	2.3	4.8	-2.6	5.2	0.4	0.3	
1449.37109400	-28.2	23008	2.1	4.8	-2.8	5.2	0.4	0.4	
1449.37500000	-28.3	23006	2.3	4.8	-2.6	5.2	0.4	0.4	
1449.37890600	-28.3	23004	1.9	5.0	-3.1	5.2	0.2	0.4	
1449.38281300	-28.1	23002	2.1	5.0	-2.9	5.2	0.2	1.0	
1449.38671900	-27.7	23001	2.1	5.0	-2.9	5.4	0.4	1.1	
1449.39062500	-27.3	22999	1.9	5.0	-3.1	5.4	0.4	1.2	
1449.39453100	-26.9	22997	1.9	5.2	-3.3	5.4	0.2	1.3	
1449.39843800	-26.5	22995	1.8	5.2	-3.4	5.4	0.2	1.4	
1449.40234400	-26.1	22994	1.9	5.2	-3.3	5.4	0.2	1.5	
1449.40625000	-25.8	22992	1.8	5.2	-3.4	5.4	0.2	1.6	
1449.41015600	-25.6	22990	1.8	5.0	-3.3	5.4	0.4	1.7	
1449.41406300	-25.3	22989	1.8	4.8	-3.1	5.4	0.6	1.9	
1449.41796900	-25.1	22987	1.9	4.8	-2.9	5.2	0.4	2.0	
1449.42187500	-24.9	22985	1.9	4.7	-2.8	5.0	0.3	2.2	
1449.42578100	-24.6	22984	1.8	4.5	-2.8	5.0	0.5	2.4	
1449.42968800	-24.3	22982	1.6	4.7	-3.1	4.8	0.1	2.6	
1449.43359400	-23.9	22981	1.8	4.3	-2.6	4.7	0.4	2.8	
1449.43750000	-23.8	22979	1.9	4.3	-2.4	4.7	0.4	3.0	
1449.44140600	-23.8	22978	1.8	4.3	-2.6	4.7	0.4	3.2	
1449.44531300	-23.7	22976	1.9	4.3	-2.4	4.7	0.4	3.4	
1449.44921900	-23.7	22975	1.8	4.3	-2.6	4.7	0.4	3.6	
1449.45312500	-23.6	22973	1.9	4.5	-2.6	4.7	0.2	3.8	
1449.45703100	-23.6	22971	1.8	4.3	-2.6	4.7	0.4	4.0	
1449.46093800	-23.5	22970	1.9	4.5	-2.6	4.8	0.3	4.2	
1449.46484400	-23.4	22968	1.8	4.3	-2.6	4.7	0.4	4.4	
1449.46875000	-23.4	22967	1.9	4.5	-2.6	4.8	0.3	4.7	
1449.47265600	-23.5	22965	1.9	4.5	-2.6	4.8	0.3	4.9	
1449.47656300	-23.6	22964	1.9	4.5	-2.6	4.8	0.3	5.1	
1449.48046900	-23.7	22962	1.6	4.3	-2.8	4.8	0.5	5.3	
1449.48437500	-23.8	22961	1.8	4.5	-2.8	4.8	0.3	5.5	
1449.48828100	-23.8	22959	1.8	4.5	-2.8	4.7	0.2	5.7	
1449.49218800	-23.8	22958	1.6	4.3	-2.8	4.7	0.4	5.9	
1449.49609400	-23.8	22956	1.8	4.1	-2.4	4.5	0.4	6.0	
1449.50000000	-23.7	22954	1.8	4.1	-2.4	4.5	0.4	6.2	
1449.50390600	-23.6	22953	1.8	4.3	-2.6	4.3	0.0	6.4	
1449.50781300	-23.6	22951	1.9	4.3	-2.4	4.3	0.0	6.6	
1449.51171900	-23.5	22950	1.9	3.9	-2.1	4.3	0.4	6.7	
1449.51562500	-23.4	22948	1.8	4.1	-2.4	4.3	0.2	6.9	
1449.51953100	-23.5	22947	1.8	3.9	-2.2	4.3	0.4	7.0	
1449.52343800	-23.6	22945	1.6	3.9	-2.4	4.3	0.4	7.2	
1449.52734400	-23.6	22944	1.6	3.9	-2.4	4.3	0.4	7.3	
1449.53125000	-23.6	22942	1.8	3.9	-2.2	4.3	0.4	7.5	
1449.53515600	-23.4	22941	1.6	3.9	-2.4	4.3	0.4	7.6	
1449.53906300	-23.3	22939	1.8	3.9	-2.2	4.3	0.4	7.8	
1449.54296900	-23.3	22938	1.8	3.9	-2.2	4.3	0.4	7.9	
1449.54687500	-23.2	22936	1.6	3.8	-2.3	4.3	0.5	8.2	
1449.55078100	-23.1	22935	1.8	3.8	-2.1	4.1	0.3	8.4	
1449.55468800	-22.9	22933	1.8	3.8	-2.1	4.1	0.3	8.7	
1449.55859400	-22.9	22932	1.6	3.8	-2.3	4.1	0.3	8.9	
1449.56250000	-22.8	22930	1.6	3.8	-2.3	4.1	0.3	9.2	
1449.56640600	-22.9	22929	1.8	3.6	-1.9	4.1	0.5	9.4	
1449.57031300	-23.0	22927	1.8	3.8	-2.1	4.1	0.3	9.7	
1449.57421900	-23.1	22926	1.6	3.8	-2.3	4.1	0.3	9.9	
1449.57812500	-23.1	22924	1.8	3.8	-2.1	3.9	0.1	10.0	
1449.58203100	-23.1	22923	1.8	3.8	-2.1	3.9	0.1	10.0	
1449.58593800	-23.1	22921	1.6	3.8	-2.3	3.9	0.1	10.0	
1449.58984400	-22.9	22920	1.8	3.8	-2.1	3.9	0.1	10.0	
1449.59375000	-22.8	22918	1.8	3.8	-2.1	3.9	0.1	10.0	
1449.59765600	-22.7	22917	1.6	3.8	-2.3	4.1	0.3	10.0	
1449.60156300	-22.7	22915	1.6	3.8	-2.3	4.1	0.3	10.1	
1449.60546900	-22.8	22914	1.8	3.8	-2.1	4.1	0.3	10.1	
1449.60937500	-22.9	22912	1.6	3.8	-2.3	4.1	0.3	10.1	
1449.61328100	-23.1	22911	1.8	3.8	-2.1	4.1	0.3	10.1	
1449.61718800	-23.3	22909	1.6	3.9	-2.4	4.1	0.2	10.1	
1449.62109400	-23.3	22908	1.8	4.1	-2.4	4.3	0.2	10.2	
1449.62500000	-23.4	22906	1.8	3.8	-2.1	4.1	0.3	10.2	
1449.62890600	-23.6	22905	1.6	3.9	-2.4	4.3	0.4	10.2	
1449.63281300	-23.6	22903	1.6	3.8	-2.3	4.1	0.3	10.2	
1449.63671900	-23.6	22902	1.6	3.9	-2.4	4.1	0.2	10.3	
1449.64062500	-23.5	22900	1.6	3.9	-2.4	4.1	0.2	10.4	
1449.64453100	-23.4	22899	1.8	3.8	-2.1	4.1	0.3	10.5	
1449.64843800	-23.3	22897	1.6	3.9	-2.4	4.1	0.2	10.6	
1449.65234400	-23.2	22896	1.6	3.9	-2.4	4.1	0.2	10.7	
1449.65625000	-23.1	22894	1.8	3.9	-2.2	4.1	0.2	10.8	
1449.66015600	-23.1	22893	1.8	3.8	-2.1	4.1	0.3	10.9	
1449.66406300	-23.1	22891	1.6	3.8	-2.3	4.1	0.3	11.0	
1449.66796900	-23.1	22890	1.6	3.8	-2.3	4.1	0.3	11.1	
1449.67187500	-23.1	22888	1.6	3.8	-2.3	4.1	0.3	11.2	
1449.67578100	-23.1	22887	1.6	3.8	-2.3	3.9	0.1	11.3	
1449.67968800	-23.1	22885	1.8	3.6	-1.9	3.9	0.3	11.4	
1449.68359400	-23.2	22884	1.6	3.8	-2.3	3.9	0.1	11.5	
1449.68750000	-23.2	22882	1.8	3.8	-2.1	4.1	0.3	11.5	
1449.69140600	-23.3	22880	1.8	3.8	-2.1	4.1	0.3	11.6	
1449.69531300	-23.2	22879	1.6	3.8	-2.3	4.1	0.3	11.7	
1449.69921900	-23.1	22877	1.8	3.8	-2.1	4.1	0.3	11.8	
1449.70312500	-23.0	22876	1.8	3.8	-2.1	4.1	0.3	11.8	
1449.70703100	-23.0	22874	1.6	3.9	-2.4	4.1	0.2	11.9	
1449.71093800	-22.9	22873	1.6	3.8	-2.3	4.1	0.3	11.9	
1449.71484400	-22.9	22872	1.6	3.8	-2.3	3.9	0.1	12.0	
1449.71875000	-22.8	22870	1.6	3.8	-2.3	4.1	0.3	12.0	
1449.72265600	-22.8	22869	1.6	3.8	-2.3	4.1	0.3	12.1	
1449.72656300	-22.8	22867	1.6	3.8	-2.3	4.1	0.3	12.1	
1449.73046900	-22.7	22866	1.6	3.9	-2.4	4.3	0.4	12.2	
1449.73437500	-22.6	22864	1.4	3.9	-2.6	4.1	0.2	12.2	
1449.73828100	-22.6	22863	1.6	3.9	-2.4	4.3	0.4	12.3	
1449.74218800	-22.4	22861	1.6	4.1	-2.6	4.3	0.2	12.3	
1449.74609400	-22.1	22860	1.4	4.1	-2.8	4.3	0.2	12.4	
1449.75000000	-21.9	22858	1.6	4.1	-2.6	4.5	0.4	12.4	
1449.75390600	-21.8	22857	1.6	4.3	-2.8	4.5	0.2	12.5	
1449.75781300	-21.6	22856	1.8	4.3	-2.6	4.7	0.4	12.6	
1449.76171900	-21.6	22854	1.6	4.5	-2.9	4.7	0.2	12.6	
1449.76562500	-21.5	22853	1.4	4.5	-3.1	4.7	0.2	12.7	
1449.76953100	-21.5	22851	1.2	4.7	-3.5	4.8	0.1	12.8	
1449.77343800	-21.4	22850	1.4	4.5	-3.1	4.8	0.3	12.9	
1449.77734400	-21.4	22849	1.4	4.8	-3.4	4.8	0.0	13.0	
1449.78125000	-21.3	22847	1.6	4.8	-3.3	5.0	0.2	13.1	
1449.78515600	-21.4	22846	1.4	4.8	-3.4	5.0	0.2	13.1	
1449.78906300	-21.4	22844	1.6	5.0	-3.4	5.2	0.2	13.2	
1449.79296900	-21.4	22843	1.4	5.0	-3.6	5.2	0.2	13.3	
1449.79687500	-21.3	22842	1.4	5.0	-3.6	5.4	0.4	13.4	
1449.80078100	-21.1	22840	1.4	5.2	-3.8	5.2	0.0	13.5	
1449.80468800	-20.9	22839	1.4	5.4	-4.0	5.4	0.0	13.6	
1449.80859400	-20.8	22837	1.2	5.2	-4.0	5.4	0.2	13.7	
1449.81250000	-20.8	22836	1.4	5.4	-4.0	5.4	0.0	13.7	
1449.81640600	-20.8	22835	1.6	5.2	-3.6	5.4	0.2	13.8	
1449.82031300	-20.7	22833	1.4	5.2	-3.8	5.4	0.2	13.9	
1449.82421900	-20.6	22832	1.4	5.2	-3.8	5.4	0.2	14.0	
1449.82812500	-20.4	22831	1.4	5.2	-3.8	5.5	0.3	14.1	
1449.83203100	-20.1	22829	1.6	5.2	-3.6	5.5	0.3	14.1	
1449.83593800	-20.1	22828	1.2	5.2	-4.0	5.5	0.3	14.2	
1449.83984400	-20.1	22827	1.2	5.2	-4.0	5.5	0.3	14.3	
1449.84375000	-20.4	22826	1.0	5.4	-4.4	5.5	0.1	14.3	
1449.84765600	-20.6	22824	1.2	5.2	-4.0	5.4	0.2	14.4	
1449.85156300	-20.6	22823	1.2	5.2	-4.0	5.4	0.2	14.5	
1449.85546900	-20.7	22821	1.4	5.0	-3.6	5.4	0.4	14.5	
1449.85937500	-20.6	22820	1.2	5.2	-4.0	5.4	0.2	14.6	
1449.86328100	-20.4	22819	1.2	5.0	-3.8	5.4	0.4	14.6	
1449.86718800	-20.3	22817	1.2	5.0	-3.8	5.4	0.4	14.6	
1449.87109400	-20.1	22816	1.2	5.2	-4.0	5.4	0.2	14.7	
1449.87500000	-19.9	22815	1.4	5.2	-3.8	5.4	0.2	14.7	
1449.87890600	-19.8	22814	1.2	5.2	-4.0	5.4	0.2	14.7	
1449.88281300	-19.8	22812	1.2	5.4	-4.2	5.4	0.0	14.8	
1449.88671900	-19.9	22811	1.4	5.2	-3.8	5.5	0.3	14.8	
1449.89062500	-19.9	22810	1.4	5.4	-4.0	5.5	0.1	14.9	
1449.89453100	-20.0	22808	1.4	5.2	-3.8	5.5	0.3	14.9	
1449.89843800	-20.1	22807	1.4	5.4	-4.0	5.5	0.1	15.0	
1449.90234400	-20.1	22806	1.2	5.4	-4.2	5.5	0.1	15.1	
1449.90625000	-20.1	22805	1.4	5.4	-4.0	5.5	0.1	15.2	
1449.91015600	-20.1	22803	1.2	5.4	-4.2	5.7	0.3	15.3	
1449.91406300	-20.0	22802	1.0	5.4	-4.4	5.7	0.3	15.3	
1449.91796900	-19.9	22801	1.2	5.4	-4.2	5.7	0.3	15.4	
1449.92187500	-19.8	22799	1.2	5.5	-4.3	5.7	0.2	15.5	
1449.92578100	-19.6	22798	1.2	5.5	-4.3	5.7	0.2	15.5	
1449.92968800	-19.4	22797	1.4	5.5	-4.1	5.7	0.2	15.6	
1449.93359400	-19.3	22796	1.2	5.5	-4.3	5.7	0.2	15.6	
1449.93750000	-19.1	22794	1.2	5.5	-4.3	5.9	0.4	15.7	
1449.94140600	-19.1	22793	1.2	5.7	-4.5	5.9	0.2	15.7	
1449.94531300	-19.3	22792	1.2	5.5	-4.3	5.9	0.4	15.8	
1449.94921900	-19.3	22791	1.0	5.7	-4.7	5.9	0.2	15.8	
1449.95312500	-19.4	22789	1.2	5.7	-4.5	5.9	0.2	15.9	
1449.95703100	-19.4	22788	1.2	5.5	-4.3	5.9	0.4	15.9	
1449.96093800	-19.4	22787	1.2	5.7	-4.5	6.1	0.4	16.0	
1449.96484400	-19.2	22785	1.2	5.7	-4.5	5.9	0.2	16.0	
1449.96875000	-19.0	22784	1.2	5.7	-4.5	6.1	0.4	16.0	
1449.97265600	-18.9	22783	1.2	5.7	-4.5	6.1	0.4	16.1	
1449.97656300	-18.8	22782	1.2	5.7	-4.5	6.1	0.4	16.1	
1449.98046900	-18.8	22781	1.4	5.7	-4.3	6.1	0.4	16.2	
1449.98437500	-18.7	22779	1.0	5.7	-4.7	5.9	0.2	16.2	
1449.98828100	-18.7	22778	1.2	5.7	-4.5	6.1	0.4	16.3	
1449.99218800	-18.8	22777	1.0	5.7	-4.7	6.1	0.4	16.4	
1449.99609400	-18.8	22776	1.2	5.9	-4.7	5.9	0.0	16.5	
1450.00000000	-18.9	22774	1.2	5.7	-4.5	6.1	0.4	16.5	
1450.00390600	-18.9	22773	1.2	5.9	-4.7	6.1	0.2	16.6	
1450.00781300	-18.8	22772	1.2	5.9	-4.7	6.1	0.2	16.7	
1450.01171900	-18.7	22771	1.2	5.9	-4.7	6.1	0.2	16.8	
1450.01562500	-18.6	22770	1.4	5.7	-4.3	6.1	0.4	16.8	
1450.01953100	-18.6	22768	1.0	5.9	-4.9	6.3	0.4	16.9	
1450.02343800	-18.7	22767	1.2	5.9	-4.7	6.1	0.2	16.9	
1450.02734400	-18.8	22766	1.0	5.9	-4.9	6.1	0.2	17.0	
1450.03125000	-18.8	22765	1.0	5.9	-4.9	6.1	0.2	17.1	
1450.03515600	-18.8	22763	1.2	5.9	-4.7	6.1	0.2	17.2	
1450.03906300	-18.7	22762	1.2	5.9	-4.7	6.3	0.4	17.2	
1450.04296900	-18.4	22761	1.2	5.9	-4.7	6.3	0.4	17.3	
1450.04687500	-18.1	22760	1.2	5.7	-4.5	6.3	0.6	17.4	
1450.05078100	-17.8	22759	1.0	5.9	-4.9	6.3	0.4	17.5	
1450.05468800	-17.6	22758	1.2	5.9	-4.7	6.3	0.4	17.6	
1450.05859400	-17.5	22756	1.2	5.9	-4.7	6.3	0.4	17.7	
1450.06250000	-17.7	22755	1.0	5.9	-4.9	6.3	0.4	17.7	
1450.06640600	-17.9	22754	1.0	6.1	-5.1	6.3	0.2	17.8	
1450.07031300	-18.1	22753	1.0	6.1	-5.1	6.3	0.2	17.9	
1450.07421900	-18.3	22752	1.0	5.9	-4.9	6.3	0.4	18.0	
1450.07812500	-18.3	22751	1.2	6.1	-4.9	6.3	0.2	18.1	
1450.08203100	-18.1	22749	1.2	6.1	-4.9	6.3	0.2	18.1	
1450.08593800	-17.8	22748	1.0	6.1	-5.1	6.3	0.2	18.1	
1450.08984400	-17.7	22747	0.9	6.1	-5.2	6.3	0.2	18.2	
1450.09375000	-17.6	22746	1.0	6.1	-5.1	6.3	0.2	18.2	
1450.09765600	-17.7	22745	1.0	6.1	-5.1	6.3	0.2	18.2	
1450.10156300	-17.8	22744	1.0	6.1	-5.1	6.3	0.2	18.3	
1450.10546900	-17.8	22742	1.0	6.1	-5.1	6.4	0.3	18.3	
1450.10937500	-17.6	22741	1.0	6.1	-5.1	6.4	0.3	18.3	
1450.11328100	-17.4	22740	1.2	6.1	-4.9	6.3	0.2	18.4	
1450.11718800	-17.2	22739	1.0	6.1	-5.1	6.4	0.3	18.4	
1450.12109400	-16.9	22738	1.2	6.1	-4.9	6.4	0.3	18.4	
1450.12500000	-16.6	22737	1.0	5.9	-4.9	6.3	0.4	18.4	
1450.12890600	-16.4	22736	1.0	6.1	-5.1	6.4	0.3	18.5	
1450.13281300	-16.4	22735	1.0	6.1	-5.1	6.3	0.2	18.5	
1450.13671900	-16.6	22734	1.0	6.1	-5.1	6.3	0.2	18.5	
1450.14062500	-16.9	22733	0.9	6.1	-5.2	6.4	0.3	18.5	
1450.14453100	-17.1	22731	0.7	6.1	-5.4	6.3	0.2	18.5	
1450.14843800	-17.1	22730	0.9	6.1	-5.2	6.4	0.3	18.6	
1450.15234400	-16.9	22729	1.0	6.1	-5.1	6.4	0.3	18.6	
1450.15625000	-16.6	22728	1.0	6.3	-5.3	6.4	0.1	18.6	
1450.16015600	-16.4	22727	1.2	6.3	-5.1	6.4	0.1	18.6	
1450.16406300	-16.3	22726	1.0	6.1	-5.1	6.4	0.3	18.6	
1450.16796900	-16.3	22725	1.0	6.3	-5.3	6.4	0.1	18.6	
1450.17187500	-16.4	22724	1.0	6.3	-5.3	6.6	0.3	18.6	
1450.17578100	-16.6	22723	0.9	6.3	-5.4	6.4	0.1	18.7	
1450.17968800	-16.7	22722	1.0	6.4	-5.4	6.6	0.2	18.7	
1450.18359400	-16.6	22721	1.0	6.4	-5.4	6.6	0.2	18.7	
1450.18750000	-16.5	22720	1.0	6.3	-5.3	6.6	0.3	18.7	
1450.19140600	-16.3	22719	1.2	6.4	-5.2	6.6	0.2	18.8	
1450.19531300	-15.9	22718	1.0	6.4	-5.4	6.4	0.0	18.8	
1450.19921900	-15.6	22717	1.0	6.3	-5.3	6.6	0.3	18.8	
1450.20312500	-15.4	22715	1.2	6.3	-5.1	6.4	0.1	18.9	
1450.20703100	-15.4	22714	1.0	6.3	-5.3	6.4	0.1	18.9	
1450.21093800	-15.6	22713	1.0	6.1	-5.1	6.4	0.3	18.9	
1450.21484400	-15.8	22712	0.9	5.9	-5.0	6.4	0.5	19.0	
1450.21875000	-15.9	22711	1.0	5.9	-4.9	6.3	0.4	19.0	
1450.22265600	-15.8	22710	1.0	5.7	-4.7	6.1	0.4	19.1	
1450.22656300	-15.6	22709	1.0	5.7	-4.7	6.1	0.4	19.1	
1450.23046900	-15.3	22708	1.0	5.9	-4.9	6.1	0.2	19.2	
1450.23437500	-15.1	22707	1.2	5.7	-4.5	5.9	0.2	19.2	
1450.23828100	-14.9	22706	1.0	5.5	-4.5	6.1	0.6	19.2	
1450.24218800	-14.8	22705	1.0	5.5	-4.5	5.9	0.4	19.2	
1450.24609400	-14.9	22704	0.9	5.4	-4.5	5.9	0.5	19.3	
1450.25000000	-15.0	22704	0.9	5.4	-4.5	5.7	0.3	19.3	
1450.25390600	-15.2	22703	1.0	5.2	-4.2	5.7	0.5	19.3	
1450.25781300	-15.3	22702	0.9	5.2	-4.3	5.5	0.3	19.3	
1450.26171900	-15.4	22701	1.0	5.2	-4.2	5.5	0.3	19.4	
1450.26562500	-15.3	22700	1.0	5.0	-4.0	5.4	0.4	19.4	
1450.26953100	-15.3	22699	1.0	5.0	-4.0	5.4	0.4	19.4	
1450.27343800	-15.2	22698	1.0	4.8	-3.8	5.2	0.4	19.4	
1450.27734400	-15.1	22697	0.9	4.7	-3.8	5.0	0.3	19.4	
1450.28125000	-15.2	22696	0.7	4.3	-3.6	5.0	0.7	19.4	
1450.28515600	-15.3	22695	0.9	4.3	-3.4	4.7	0.4	19.5	
1450.28906300	-15.3	22694	0.9	4.1	-3.3	4.7	0.6	19.5	
1450.29296900	-15.2	22693	0.9	4.1	-3.3	4.5	0.4	19.5	
1450.29687500	-14.9	22692	0.7	3.9	-3.3	4.5	0.6	19.6	
1450.30078100	-14.5	22691	0.9	4.1	-3.3	4.5	0.4	19.6	
1450.30468800	-14.1	22690	0.9	4.1	-3.3	4.3	0.2	19.7	
1450.30859400	-13.7	22689	0.9	4.5	-3.6	4.7	0.2	19.8	
1450.31250000	-13.4	22688	1.0	4.5	-3.5	4.7	0.2	19.9	
1450.31640600	-13.4	22687	0.9	4.5	-3.6	4.7	0.2	19.9	
1450.32031300	-13.5	22686	0.9	4.5	-3.6	4.7	0.2	20.0	
1450.32421900	-13.6	22685	0.7	4.3	-3.6	4.7	0.4	20.1	
1450.32812500	-13.8	22684	0.7	4.3	-3.6	4.7	0.4	20.1	
1450.33203100	-14.0	22684	0.5	4.1	-3.6	4.7	0.6	20.1	
1450.33593800	-14.1	22683	0.9	4.1	-3.3	4.5	0.4	20.2	
1450.33984400	-14.1	22682	0.7	3.9	-3.3	4.3	0.4	20.2	
1450.34375000	-14.0	22681	0.7	3.8	-3.1	4.1	0.3	20.2	
1450.34765600	-13.6	22680	0.7	3.4	-2.8	3.9	0.5	20.2	
1450.35156300	-13.1	22679	0.7	3.4	-2.8	3.9	0.5	20.3	
1450.35546900	-12.5	22678	0.9	3.4	-2.6	3.8	0.4	20.3	
1450.35937500	-12.1	22677	0.9	3.3	-2.4	3.6	0.4	20.3	
1450.36328100	-11.9	22677	0.7	3.3	-2.6	3.6	0.4	20.3	
1450.36718800	-11.9	22676	0.7	3.4	-2.8	3.6	0.2	20.3	
1450.37109400	-12.0	22675	0.7	3.3	-2.6	3.6	0.4	20.4	
1450.37500000	-12.1	22674	0.7	3.4	-2.8	3.6	0.2	20.4	
1450.37890600	-12.2	22674	0.9	3.4	-2.6	3.8	0.4	20.4	
1450.38281300	-12.1	22673	0.9	3.6	-2.8	3.8	0.2	20.4	
1450.38671900	-12.1	22672	0.9	3.6	-2.8	3.8	0.2	20.4	
1450.39062500	-12.1	22671	0.9	3.8	-2.9	3.9	0.1	20.5	
1450.39453100	-12.1	22670	0.9	3.8	-2.9	3.9	0.1	20.5	
1450.39843800	-12.1	22670	0.9	3.9	-3.1	4.1	0.2	20.5	
1450.40234400	-12.3	22669	0.9	3.8	-2.9	3.9	0.1	20.6	
1450.40625000	-12.4	22668	0.7	3.8	-3.1	3.9	0.1	20.6	
1450.41015600	-12.5	22667	0.9	3.6	-2.8	3.9	0.3	20.6	
1450.41406300	-12.8	22666	0.9	3.8	-2.9	3.8	0.0	20.7	
1450.41796900	-12.9	22666	0.7	3.4	-2.8	3.8	0.4	20.7	
1450.42187500	-13.1	22665	0.7	3.4	-2.8	3.9	0.5	20.7	
1450.42578100	-13.2	22664	0.7	3.4	-2.8	3.8	0.4	20.7	
1450.42968800	-13.2	22663	0.9	3.4	-2.6	3.8	0.4	20.7	
1450.43359400	-13.1	22662	0.9	3.3	-2.4	3.6	0.4	20.8	
1450.43750000	-13.1	22661	0.9	3.3	-2.4	3.6	0.4	20.8	
1450.44140600	-13.0	22660	0.9	3.3	-2.4	3.6	0.4	20.8	
1450.44531300	-12.9	22660	0.9	3.3	-2.4	3.4	0.2	20.8	
1450.44921900	-12.9	22659	0.9	3.1	-2.3	3.4	0.3	20.8	
1450.45312500	-12.9	22658	0.9	3.1	-2.3	3.4	0.3	20.8	
1450.45703100	-13.0	22657	0.5	3.3	-2.8	3.4	0.2	20.8	
1450.46093800	-13.1	22656	0.7	2.9	-2.3	3.4	0.5	20.8	
1450.46484400	-13.0	22655	0.7	3.1	-2.4	3.4	0.3	20.8	
1450.46875000	-12.9	22654	0.9	3.1	-2.3	3.4	0.3	20.9	
1450.47265600	-12.7	22654	0.5	3.1	-2.6	3.4	0.3	20.9	
1450.47656300	-12.6	22653	0.7	3.1	-2.4	3.3	0.1	20.9	
1450.48046900	-12.4	22652	0.7	2.9	-2.3	3.3	0.3	20.9	
1450.48437500	-12.4	22651	0.7	2.9	-2.3	3.1	0.2	20.9	
1450.48828100	-12.3	22650	0.9	2.9	-2.1	3.3	0.3	21.0	
1450.49218800	-12.2	22650	0.7	2.9	-2.3	3.1	0.2	21.0	
1450.49609400	-12.1	22649	0.9	2.9	-2.1	3.1	0.2	21.0	
